Cycle_Number,Voltage_V,Capacity_mAh,Test_Time_s,Current_A
27,4.1548,80.8141,5160,0.02
27,4.1651,81.2839,5190,0.02
27,4.1691,81.7538,5220,0.02
27,4.1687,82.2236,5250,0.02
27,4.1661,82.6935,5280,0.02
27,4.1584,83.1633,5310,0.02
27,4.1636,83.6332,5340,0.02
27,4.1671,84.103,5370,0.02
27,4.1734,84.5729,5400,0.02
27,4.1758,85.0427,5430,0.02
27,4.1616,85.5126,5460,0.02
27,4.1772,85.9824,5490,0.02
27,4.165,86.4523,5520,0.02
27,4.1776,86.9221,5550,0.02
27,4.1658,87.392,5580,0.02
27,4.1645,87.8618,5610,0.02
27,4.1754,88.3317,5640,0.02
27,4.1747,88.8015,5670,0.02
27,4.1791,89.2714,5700,0.02
27,4.1771,89.7412,5730,0.02
27,4.1774,90.2111,5760,0.02
27,4.1707,90.6809,5790,0.02
27,4.1826,91.1508,5820,0.02
27,4.1796,91.6206,5850,0.02
27,4.1769,92.0905,5880,0.02
27,4.1834,92.5603,5910,0.02
27,4.1722,93.0302,5940,0.02
27,4.1719,93.5,5970,0.02
28,3.0,0.0,0,0.02
28,3.0217,0.4686,30,0.02
28,3.0466,0.9372,60,0.02
28,3.0757,1.4058,90,0.02
28,3.093,1.8744,120,0.02
28,3.1143,2.343,150,0.02
28,3.142,2.8116,180,0.02
28,3.1522,3.2802,210,0.02
28,3.1859,3.7487,240,0.02
28,3.1934,4.2173,270,0.02
28,3.2162,4.6859,300,0.02
28,3.2448,5.1545,330,0.02
28,3.2615,5.6231,360,0.02
28,3.2759,6.0917,390,0.02
28,3.2968,6.5603,420,0.02
28,3.3136,7.0289,450,0.02
28,3.3245,7.4975,480,0.02
28,3.3462,7.9661,510,0.02
28,3.3575,8.4347,540,0.02
28,3.382,8.9033,570,0.02
28,3.3986,9.3719,600,0.02
28,3.4181,9.8405,630,0.02
28,3.4367,10.309,660,0.02
28,3.4417,10.7776,690,0.02
28,3.4648,11.2462,720,0.02
28,3.476,11.7148,750,0.02
28,3.493,12.1834,780,0.02
28,3.5021,12.652,810,0.02
28,3.5241,13.1206,840,0.02
28,3.5317,13.5892,870,0.02
28,3.5458,14.0578,900,0.02
28,3.5581,14.5264,930,0.02
28,3.5616,14.995,960,0.02
28,3.5804,15.4636,990,0.02
28,3.5944,15.9322,1020,0.02
28,3.6049,16.4008,1050,0.02
28,3.6214,16.8693,1080,0.02
28,3.6248,17.3379,1110,0.02
28,3.6471,17.8065,1140,0.02
28,3.6582,18.2751,1170,0.02
28,3.6625,18.7437,1200,0.02
28,3.6783,19.2123,1230,0.02
28,3.6908,19.6809,1260,0.02
28,3.6911,20.1495,1290,0.02
28,3.7083,20.6181,1320,0.02
28,3.7171,21.0867,1350,0.02
28,3.722,21.5553,1380,0.02
28,3.7282,22.0239,1410,0.02
28,3.7483,22.4925,1440,0.02
28,3.7483,22.9611,1470,0.02
28,3.7617,23.4296,1500,0.02
28,3.7639,23.8982,1530,0.02
28,3.7839,24.3668,1560,0.02
28,3.7898,24.8354,1590,0.02
28,3.7976,25.304,1620,0.02
28,3.8057,25.7726,1650,0.02
28,3.8089,26.2412,1680,0.02
28,3.811,26.7098,1710,0.02
28,3.8327,27.1784,1740,0.02
28,3.8393,27.647,1770,0.02
28,3.8446,28.1156,1800,0.02
28,3.8538,28.5842,1830,0.02
28,3.8559,29.0528,1860,0.02
28,3.8631,29.5214,1890,0.02
28,3.8715,29.9899,1920,0.02
28,3.8746,30.4585,1950,0.02
28,3.8763,30.9271,1980,0.02
28,3.8808,31.3957,2010,0.02
28,3.8872,31.8643,2040,0.02
28,3.9066,32.3329,2070,0.02
28,3.8987,32.8015,2100,0.02
28,3.9067,33.2701,2130,0.02
28,3.9148,33.7387,2160,0.02
28,3.9239,34.2073,2190,0.02
28,3.9354,34.6759,2220,0.02
28,3.94,35.1445,2250,0.02
28,3.9471,35.6131,2280,0.02
28,3.9372,36.0817,2310,0.02
28,3.9534,36.5503,2340,0.02
28,3.9544,37.0188,2370,0.02
28,3.9536,37.4874,2400,0.02
28,3.9653,37.956,2430,0.02
28,3.9624,38.4246,2460,0.02
28,3.9678,38.8932,2490,0.02
28,3.9827,39.3618,2520,0.02
28,3.9903,39.8304,2550,0.02
28,3.9885,40.299,2580,0.02
28,3.9854,40.7676,2610,0.02
28,3.9939,41.2362,2640,0.02
28,3.9972,41.7048,2670,0.02
28,3.9966,42.1734,2700,0.02
28,4.0153,42.642,2730,0.02
28,4.0145,43.1106,2760,0.02
28,4.0091,43.5791,2790,0.02
28,4.0252,44.0477,2820,0.02
28,4.0227,44.5163,2850,0.02
28,4.0229,44.9849,2880,0.02
28,4.0348,45.4535,2910,0.02
28,4.0349,45.9221,2940,0.02
28,4.0323,46.3907,2970,0.02
28,4.0398,46.8593,3000,0.02
28,4.035,47.3279,3030,0.02
28,4.0505,47.7965,3060,0.02
28,4.0551,48.2651,3090,0.02
28,4.0583,48.7337,3120,0.02
28,4.0476,49.2023,3150,0.02
28,4.053,49.6709,3180,0.02
28,4.0541,50.1394,3210,0.02
28,4.0567,50.608,3240,0.02
28,4.0632,51.0766,3270,0.02
28,4.0731,51.5452,3300,0.02
28,4.0771,52.0138,3330,0.02
28,4.0733,52.4824,3360,0.02
28,4.0768,52.951,3390,0.02
28,4.073,53.4196,3420,0.02
28,4.0835,53.8882,3450,0.02
28,4.0856,54.3568,3480,0.02
28,4.0852,54.8254,3510,0.02
28,4.0922,55.294,3540,0.02
28,4.0976,55.7626,3570,0.02
28,4.0864,56.2312,3600,0.02
28,4.091,56.6997,3630,0.02
28,4.1037,57.1683,3660,0.02
28,4.1009,57.6369,3690,0.02
28,4.1022,58.1055,3720,0.02
28,4.107,58.5741,3750,0.02
28,4.1007,59.0427,3780,0.02
28,4.113,59.5113,3810,0.02
28,4.1026,59.9799,3840,0.02
28,4.115,60.4485,3870,0.02
28,4.1174,60.9171,3900,0.02
28,4.1131,61.3857,3930,0.02
28,4.1104,61.8543,3960,0.02
28,4.1179,62.3229,3990,0.02
28,4.1137,62.7915,4020,0.02
28,4.1207,63.2601,4050,0.02
28,4.117,63.7286,4080,0.02
28,4.1252,64.1972,4110,0.02
28,4.1272,64.6658,4140,0.02
28,4.1188,65.1344,4170,0.02
28,4.1296,65.603,4200,0.02
28,4.1239,66.0716,4230,0.02
28,4.134,66.5402,4260,0.02
28,4.1348,67.0088,4290,0.02
28,4.1298,67.4774,4320,0.02
28,4.1351,67.946,4350,0.02
28,4.1319,68.4146,4380,0.02
28,4.1427,68.8832,4410,0.02
28,4.1425,69.3518,4440,0.02
28,4.144,69.8204,4470,0.02
28,4.1351,70.2889,4500,0.02
28,4.1367,70.7575,4530,0.02
28,4.1405,71.2261,4560,0.02
28,4.1445,71.6947,4590,0.02
28,4.1414,72.1633,4620,0.02
28,4.1415,72.6319,4650,0.02
28,4.1428,73.1005,4680,0.02
28,4.1476,73.5691,4710,0.02
28,4.1455,74.0377,4740,0.02
28,4.1483,74.5063,4770,0.02
28,4.1576,74.9749,4800,0.02
28,4.1588,75.4435,4830,0.02
28,4.1477,75.9121,4860,0.02
28,4.1494,76.3807,4890,0.02
28,4.1602,76.8492,4920,0.02
28,4.1489,77.3178,4950,0.02
28,4.1618,77.7864,4980,0.02
28,4.1593,78.255,5010,0.02
28,4.1529,78.7236,5040,0.02
28,4.1542,79.1922,5070,0.02
28,4.1628,79.6608,5100,0.02
28,4.1557,80.1294,5130,0.02
28,4.1661,80.598,5160,0.02
28,4.1616,81.0666,5190,0.02
28,4.1687,81.5352,5220,0.02
28,4.1688,82.0038,5250,0.02
28,4.1626,82.4724,5280,0.02
28,4.1601,82.941,5310,0.02
28,4.1613,83.4095,5340,0.02
28,4.1725,83.8781,5370,0.02
28,4.1731,84.3467,5400,0.02
28,4.1678,84.8153,5430,0.02
28,4.1703,85.2839,5460,0.02
28,4.1689,85.7525,5490,0.02
28,4.1652,86.2211,5520,0.02
28,4.1653,86.6897,5550,0.02
28,4.1693,87.1583,5580,0.02
28,4.1664,87.6269,5610,0.02
28,4.1746,88.0955,5640,0.02
28,4.1656,88.5641,5670,0.02
28,4.1708,89.0327,5700,0.02
28,4.1688,89.5013,5730,0.02
28,4.1733,89.9698,5760,0.02
28,4.171,90.4384,5790,0.02
28,4.1682,90.907,5820,0.02
28,4.1694,91.3756,5850,0.02
28,4.1802,91.8442,5880,0.02
28,4.1727,92.3128,5910,0.02
28,4.1705,92.7814,5940,0.02
28,4.1718,93.25,5970,0.02
29,3.0,0.0,0,0.02
29,3.0267,0.4673,30,0.02
29,3.0741,0.9347,60,0.02
29,3.0813,1.402,90,0.02
29,3.1134,1.8693,120,0.02
29,3.1273,2.3367,150,0.02
29,3.1692,2.804,180,0.02
29,3.181,3.2714,210,0.02
29,3.2085,3.7387,240,0.02
29,3.2207,4.206,270,0.02
29,3.2243,4.6734,300,0.02
29,3.2186,5.1407,330,0.02
29,3.229,5.608,360,0.02
29,3.2401,6.0754,390,0.02
29,3.2551,6.5427,420,0.02
29,3.284,7.0101,450,0.02
29,3.2878,7.4774,480,0.02
29,3.3452,7.9447,510,0.02
29,3.3725,8.4121,540,0.02
29,3.3812,8.8794,570,0.02
29,3.4114,9.3467,600,0.02
29,3.4478,9.8141,630,0.02
29,3.4482,10.2814,660,0.02
29,3.4897,10.7487,690,0.02
29,3.4697,11.2161,720,0.02
29,3.5081,11.6834,750,0.02
29,3.5055,12.1508,780,0.02
29,3.5023,12.6181,810,0.02
29,3.5085,13.0854,840,0.02
29,3.5212,13.5528,870,0.02
29,3.511,14.0201,900,0.02
29,3.5167,14.4874,930,0.02
29,3.5495,14.9548,960,0.02
29,3.5585,15.4221,990,0.02
29,3.5637,15.8894,1020,0.02
29,3.5952,16.3568,1050,0.02
29,3.5995,16.8241,1080,0.02
29,3.6061,17.2915,1110,0.02
29,3.6594,17.7588,1140,0.02
29,3.651,18.2261,1170,0.02
29,3.6975,18.6935,1200,0.02
29,3.6962,19.1608,1230,0.02
29,3.7301,19.6281,1260,0.02
29,3.7183,20.0955,1290,0.02
29,3.7112,20.5628,1320,0.02
29,3.7537,21.0302,1350,0.02
29,3.7382,21.4975,1380,0.02
29,3.7227,21.9648,1410,0.02
29,3.737,22.4322,1440,0.02
29,3.7355,22.8995,1470,0.02
29,3.7555,23.3668,1500,0.02
29,3.7504,23.8342,1530,0.02
29,3.744,24.3015,1560,0.02
29,3.7547,24.7688,1590,0.02
29,3.7614,25.2362,1620,0.02
29,3.7835,25.7035,1650,0.02
29,3.8053,26.1709,1680,0.02
29,3.8246,26.6382,1710,0.02
29,3.8415,27.1055,1740,0.02
29,3.8381,27.5729,1770,0.02
29,3.8878,28.0402,1800,0.02
29,3.8659,28.5075,1830,0.02
29,3.8939,28.9749,1860,0.02
29,3.8771,29.4422,1890,0.02
29,3.8959,29.9095,1920,0.02
29,3.8799,30.3769,1950,0.02
29,3.9012,30.8442,1980,0.02
29,3.8711,31.3116,2010,0.02
29,3.8707,31.7789,2040,0.02
29,3.8872,32.2462,2070,0.02
29,3.8648,32.7136,2100,0.02
29,3.8762,33.1809,2130,0.02
29,3.8938,33.6482,2160,0.02
29,3.8872,34.1156,2190,0.02
29,3.9306,34.5829,2220,0.02
29,3.9346,35.0503,2250,0.02
29,3.9518,35.5176,2280,0.02
29,3.9746,35.9849,2310,0.02
29,3.962,36.4523,2340,0.02
29,3.9918,36.9196,2370,0.02
29,3.9989,37.3869,2400,0.02
29,3.9905,37.8543,2430,0.02
29,4.0031,38.3216,2460,0.02
29,3.9885,38.7889,2490,0.02
29,3.9778,39.2563,2520,0.02
29,3.9665,39.7236,2550,0.02
29,3.9698,40.191,2580,0.02
29,3.9537,40.6583,2610,0.02
29,3.9808,41.1256,2640,0.02
29,3.97,41.593,2670,0.02
29,3.984,42.0603,2700,0.02
29,3.9786,42.5276,2730,0.02
29,3.9772,42.995,2760,0.02
29,3.9997,43.4623,2790,0.02
29,4.0222,43.9296,2820,0.02
29,4.0102,44.397,2850,0.02
29,4.0252,44.8643,2880,0.02
29,4.0405,45.3317,2910,0.02
29,4.0413,45.799,2940,0.02
29,4.073,46.2663,2970,0.02
29,4.0824,46.7337,3000,0.02
29,4.0762,47.201,3030,0.02
29,4.0814,47.6683,3060,0.02
29,4.0421,48.1357,3090,0.02
29,4.0376,48.603,3120,0.02
29,4.0459,49.0704,3150,0.02
29,4.0265,49.5377,3180,0.02
29,4.0175,50.005,3210,0.02
29,4.0487,50.4724,3240,0.02
29,4.0336,50.9397,3270,0.02
29,4.0576,51.407,3300,0.02
29,4.0402,51.8744,3330,0.02
29,4.056,52.3417,3360,0.02
29,4.083,52.809,3390,0.02
29,4.1019,53.2764,3420,0.02
29,4.0841,53.7437,3450,0.02
29,4.0992,54.2111,3480,0.02
29,4.0956,54.6784,3510,0.02
29,4.1163,55.1457,3540,0.02
29,4.1273,55.6131,3570,0.02
29,4.1139,56.0804,3600,0.02
29,4.0957,56.5477,3630,0.02
29,4.0841,57.0151,3660,0.02
29,4.1075,57.4824,3690,0.02
29,4.0999,57.9497,3720,0.02
29,4.0622,58.4171,3750,0.02
29,4.0816,58.8844,3780,0.02
29,4.0735,59.3518,3810,0.02
29,4.0932,59.8191,3840,0.02
29,4.0746,60.2864,3870,0.02
29,4.096,60.7538,3900,0.02
29,4.0866,61.2211,3930,0.02
29,4.1282,61.6884,3960,0.02
29,4.1377,62.1558,3990,0.02
29,4.1353,62.6231,4020,0.02
29,4.1504,63.0905,4050,0.02
29,4.1598,63.5578,4080,0.02
29,4.1606,64.0251,4110,0.02
29,4.1421,64.4925,4140,0.02
29,4.1333,64.9598,4170,0.02
29,4.1523,65.4271,4200,0.02
29,4.1188,65.8945,4230,0.02
29,4.1394,66.3618,4260,0.02
29,4.1313,66.8291,4290,0.02
29,4.1196,67.2965,4320,0.02
29,4.093,67.7638,4350,0.02
29,4.0886,68.2312,4380,0.02
29,4.1092,68.6985,4410,0.02
29,4.1179,69.1658,4440,0.02
29,4.1279,69.6332,4470,0.02
29,4.1483,70.1005,4500,0.02
29,4.1376,70.5678,4530,0.02
29,4.1499,71.0352,4560,0.02
29,4.1653,71.5025,4590,0.02
29,4.1655,71.9698,4620,0.02
29,4.1815,72.4372,4650,0.02
29,4.1634,72.9045,4680,0.02
29,4.1901,73.3719,4710,0.02
29,4.1725,73.8392,4740,0.02
29,4.1612,74.3065,4770,0.02
29,4.1661,74.7739,4800,0.02
29,4.1619,75.2412,4830,0.02
29,4.1436,75.7085,4860,0.02
29,4.145,76.1759,4890,0.02
29,4.1386,76.6432,4920,0.02
29,4.1349,77.1106,4950,0.02
29,4.1215,77.5779,4980,0.02
29,4.1404,78.0452,5010,0.02
29,4.1355,78.5126,5040,0.02
29,4.1576,78.9799,5070,0.02
29,4.1603,79.4472,5100,0.02
29,4.1752,79.9146,5130,0.02
29,4.1777,80.3819,5160,0.02
29,4.193,80.8492,5190,0.02
29,4.175,81.3166,5220,0.02
29,4.1926,81.7839,5250,0.02
29,4.2,82.2513,5280,0.02
29,4.1921,82.7186,5310,0.02
29,4.1837,83.1859,5340,0.02
29,4.158,83.6533,5370,0.02
29,4.1563,84.1206,5400,0.02
29,4.1442,84.5879,5430,0.02
29,4.1451,85.0553,5460,0.02
29,4.1476,85.5226,5490,0.02
29,4.1388,85.9899,5520,0.02
29,4.1486,86.4573,5550,0.02
29,4.1297,86.9246,5580,0.02
29,4.1479,87.392,5610,0.02
29,4.1763,87.8593,5640,0.02
29,4.1941,88.3266,5670,0.02
29,4.1914,88.794,5700,0.02
29,4.2,89.2613,5730,0.02
29,4.1899,89.7286,5760,0.02
29,4.2,90.196,5790,0.02
29,4.2,90.6633,5820,0.02
29,4.2,91.1307,5850,0.02
29,4.1961,91.598,5880,0.02
29,4.1789,92.0653,5910,0.02
29,4.1711,92.5327,5940,0.02
29,4.1847,93.0,5970,0.02
30,3.0,0.0,0,0.02
30,3.028,0.4661,30,0.02
30,3.0464,0.9322,60,0.02
30,3.0763,1.3982,90,0.02
30,3.1006,1.8643,120,0.02
30,3.1172,2.3304,150,0.02
30,3.1341,2.7965,180,0.02
30,3.1641,3.2626,210,0.02
30,3.1839,3.7286,240,0.02
30,3.2029,4.1947,270,0.02
30,3.2142,4.6608,300,0.02
30,3.243,5.1269,330,0.02
30,3.2546,5.593,360,0.02
30,3.2786,6.059,390,0.02
30,3.2885,6.5251,420,0.02
30,3.3097,6.9912,450,0.02
30,3.3347,7.4573,480,0.02
30,3.3408,7.9234,510,0.02
30,3.3714,8.3894,540,0.02
30,3.373,8.8555,570,0.02
30,3.4003,9.3216,600,0.02
30,3.4076,9.7877,630,0.02
30,3.4212,10.2538,660,0.02
30,3.4445,10.7198,690,0.02
30,3.4633,11.1859,720,0.02
30,3.4752,11.652,750,0.02
30,3.4948,12.1181,780,0.02
30,3.4996,12.5842,810,0.02
30,3.5128,13.0503,840,0.02
30,3.5324,13.5163,870,0.02
30,3.5476,13.9824,900,0.02
30,3.5616,14.4485,930,0.02
30,3.5677,14.9146,960,0.02
30,3.5875,15.3807,990,0.02
30,3.5923,15.8467,1020,0.02
30,3.6016,16.3128,1050,0.02
30,3.6104,16.7789,1080,0.02
30,3.6229,17.245,1110,0.02
30,3.6444,17.7111,1140,0.02
30,3.66,18.1771,1170,0.02
30,3.6621,18.6432,1200,0.02
30,3.6792,19.1093,1230,0.02
30,3.6876,19.5754,1260,0.02
30,3.6924,20.0415,1290,0.02
30,3.7085,20.5075,1320,0.02
30,3.7096,20.9736,1350,0.02
30,3.7243,21.4397,1380,0.02
30,3.7259,21.9058,1410,0.02
30,3.7506,22.3719,1440,0.02
30,3.7576,22.8379,1470,0.02
30,3.768,23.304,1500,0.02
30,3.763,23.7701,1530,0.02
30,3.7837,24.2362,1560,0.02
30,3.7804,24.7023,1590,0.02
30,3.793,25.1683,1620,0.02
30,3.8095,25.6344,1650,0.02
30,3.8059,26.1005,1680,0.02
30,3.8226,26.5666,1710,0.02
30,3.8211,27.0327,1740,0.02
30,3.8262,27.4987,1770,0.02
30,3.8339,27.9648,1800,0.02
30,3.8433,28.4309,1830,0.02
30,3.8626,28.897,1860,0.02
30,3.856,29.3631,1890,0.02
30,3.8616,29.8291,1920,0.02
30,3.8809,30.2952,1950,0.02
30,3.8787,30.7613,1980,0.02
30,3.8804,31.2274,2010,0.02
30,3.8987,31.6935,2040,0.02
30,3.8922,32.1595,2070,0.02
30,3.9117,32.6256,2100,0.02
30,3.9142,33.0917,2130,0.02
30,3.9175,33.5578,2160,0.02
30,3.9299,34.0239,2190,0.02
30,3.9362,34.4899,2220,0.02
30,3.928,34.956,2250,0.02
30,3.9454,35.4221,2280,0.02
30,3.9515,35.8882,2310,0.02
30,3.9568,36.3543,2340,0.02
30,3.9536,36.8204,2370,0.02
30,3.962,37.2864,2400,0.02
30,3.958,37.7525,2430,0.02
30,3.9612,38.2186,2460,0.02
30,3.9698,38.6847,2490,0.02
30,3.9749,39.1508,2520,0.02
30,3.9893,39.6168,2550,0.02
30,3.9809,40.0829,2580,0.02
30,3.9872,40.549,2610,0.02
30,3.9966,41.0151,2640,0.02
30,4.0074,41.4812,2670,0.02
30,3.9957,41.9472,2700,0.02
30,4.0098,42.4133,2730,0.02
30,4.009,42.8794,2760,0.02
30,4.0121,43.3455,2790,0.02
30,4.0215,43.8116,2820,0.02
30,4.0262,44.2776,2850,0.02
30,4.0302,44.7437,2880,0.02
30,4.0229,45.2098,2910,0.02
30,4.0292,45.6759,2940,0.02
30,4.0322,46.142,2970,0.02
30,4.0325,46.608,3000,0.02
30,4.0345,47.0741,3030,0.02
30,4.0397,47.5402,3060,0.02
30,4.0463,48.0063,3090,0.02
30,4.0487,48.4724,3120,0.02
30,4.0613,48.9384,3150,0.02
30,4.0646,49.4045,3180,0.02
30,4.0671,49.8706,3210,0.02
30,4.0646,50.3367,3240,0.02
30,4.0628,50.8028,3270,0.02
30,4.067,51.2688,3300,0.02
30,4.0734,51.7349,3330,0.02
30,4.0745,52.201,3360,0.02
30,4.0695,52.6671,3390,0.02
30,4.0708,53.1332,3420,0.02
30,4.0769,53.5992,3450,0.02
30,4.078,54.0653,3480,0.02
30,4.0877,54.5314,3510,0.02
30,4.0858,54.9975,3540,0.02
30,4.0959,55.4636,3570,0.02
30,4.0888,55.9296,3600,0.02
30,4.0935,56.3957,3630,0.02
30,4.1002,56.8618,3660,0.02
30,4.0948,57.3279,3690,0.02
30,4.1,57.794,3720,0.02
30,4.0963,58.2601,3750,0.02
30,4.1078,58.7261,3780,0.02
30,4.1025,59.1922,3810,0.02
30,4.1087,59.6583,3840,0.02
30,4.1169,60.1244,3870,0.02
30,4.117,60.5905,3900,0.02
30,4.1166,61.0565,3930,0.02
30,4.114,61.5226,3960,0.02
30,4.119,61.9887,3990,0.02
30,4.1135,62.4548,4020,0.02
30,4.1181,62.9209,4050,0.02
30,4.1142,63.3869,4080,0.02
30,4.1276,63.853,4110,0.02
30,4.1258,64.3191,4140,0.02
30,4.1214,64.7852,4170,0.02
30,4.1243,65.2513,4200,0.02
30,4.1372,65.7173,4230,0.02
30,4.1361,66.1834,4260,0.02
30,4.1329,66.6495,4290,0.02
30,4.1372,67.1156,4320,0.02
30,4.1369,67.5817,4350,0.02
30,4.1301,68.0477,4380,0.02
30,4.1437,68.5138,4410,0.02
30,4.1462,68.9799,4440,0.02
30,4.1339,69.446,4470,0.02
30,4.1437,69.9121,4500,0.02
30,4.1482,70.3781,4530,0.02
30,4.1414,70.8442,4560,0.02
30,4.1486,71.3103,4590,0.02
30,4.1417,71.7764,4620,0.02
30,4.1497,72.2425,4650,0.02
30,4.1405,72.7085,4680,0.02
30,4.1544,73.1746,4710,0.02
30,4.1549,73.6407,4740,0.02
30,4.1454,74.1068,4770,0.02
30,4.1561,74.5729,4800,0.02
30,4.1478,75.0389,4830,0.02
30,4.1533,75.505,4860,0.02
30,4.1518,75.9711,4890,0.02
30,4.158,76.4372,4920,0.02
30,4.1619,76.9033,4950,0.02
30,4.1605,77.3693,4980,0.02
30,4.1654,77.8354,5010,0.02
30,4.1585,78.3015,5040,0.02
30,4.1535,78.7676,5070,0.02
30,4.1537,79.2337,5100,0.02
30,4.1602,79.6997,5130,0.02
30,4.1562,80.1658,5160,0.02
30,4.1575,80.6319,5190,0.02
30,4.1635,81.098,5220,0.02
30,4.1665,81.5641,5250,0.02
30,4.16,82.0302,5280,0.02
30,4.1599,82.4962,5310,0.02
30,4.1638,82.9623,5340,0.02
30,4.1696,83.4284,5370,0.02
30,4.1646,83.8945,5400,0.02
30,4.1725,84.3606,5430,0.02
30,4.1753,84.8266,5460,0.02
30,4.1643,85.2927,5490,0.02
30,4.173,85.7588,5520,0.02
30,4.1674,86.2249,5550,0.02
30,4.1673,86.691,5580,0.02
30,4.1774,87.157,5610,0.02
30,4.1734,87.6231,5640,0.02
30,4.1678,88.0892,5670,0.02
30,4.1696,88.5553,5700,0.02
30,4.1747,89.0214,5730,0.02
30,4.1706,89.4874,5760,0.02
30,4.1688,89.9535,5790,0.02
30,4.1736,90.4196,5820,0.02
30,4.1716,90.8857,5850,0.02
30,4.1711,91.3518,5880,0.02
30,4.1751,91.8178,5910,0.02
30,4.1851,92.2839,5940,0.02
30,4.1818,92.75,5970,0.02
31,3.0066,0.0,0,0.02
31,3.0173,0.4648,30,0.02
31,3.0509,0.9296,60,0.02
31,3.0781,1.3945,90,0.02
31,3.0933,1.8593,120,0.02
31,3.1147,2.3241,150,0.02
31,3.1419,2.7889,180,0.02
31,3.1642,3.2538,210,0.02
31,3.1781,3.7186,240,0.02
31,3.2049,4.1834,270,0.02
31,3.2181,4.6482,300,0.02
31,3.2349,5.1131,330,0.02
31,3.2518,5.5779,360,0.02
31,3.2708,6.0427,390,0.02
31,3.3013,6.5075,420,0.02
31,3.3108,6.9724,450,0.02
31,3.329,7.4372,480,0.02
31,3.345,7.902,510,0.02
31,3.3719,8.3668,540,0.02
31,3.379,8.8317,570,0.02
31,3.3944,9.2965,600,0.02
31,3.4135,9.7613,630,0.02
31,3.4285,10.2261,660,0.02
31,3.4475,10.691,690,0.02
31,3.4566,11.1558,720,0.02
31,3.4757,11.6206,750,0.02
31,3.4837,12.0854,780,0.02
31,3.5011,12.5503,810,0.02
31,3.5115,13.0151,840,0.02
31,3.5236,13.4799,870,0.02
31,3.5404,13.9447,900,0.02
31,3.5599,14.4095,930,0.02
31,3.5749,14.8744,960,0.02
31,3.5834,15.3392,990,0.02
31,3.5987,15.804,1020,0.02
31,3.6052,16.2688,1050,0.02
31,3.6124,16.7337,1080,0.02
31,3.6251,17.1985,1110,0.02
31,3.6333,17.6633,1140,0.02
31,3.6449,18.1281,1170,0.02
31,3.6665,18.593,1200,0.02
31,3.667,19.0578,1230,0.02
31,3.691,19.5226,1260,0.02
31,3.6944,19.9874,1290,0.02
31,3.71,20.4523,1320,0.02
31,3.7065,20.9171,1350,0.02
31,3.7269,21.3819,1380,0.02
31,3.7408,21.8467,1410,0.02
31,3.749,22.3116,1440,0.02
31,3.7558,22.7764,1470,0.02
31,3.7639,23.2412,1500,0.02
31,3.7761,23.706,1530,0.02
31,3.7748,24.1709,1560,0.02
31,3.7809,24.6357,1590,0.02
31,3.8,25.1005,1620,0.02
31,3.7988,25.5653,1650,0.02
31,3.8155,26.0302,1680,0.02
31,3.8196,26.495,1710,0.02
31,3.829,26.9598,1740,0.02
31,3.8256,27.4246,1770,0.02
31,3.8487,27.8894,1800,0.02
31,3.8557,28.3543,1830,0.02
31,3.8623,28.8191,1860,0.02
31,3.8687,29.2839,1890,0.02
31,3.8667,29.7487,1920,0.02
31,3.8787,30.2136,1950,0.02
31,3.8806,30.6784,1980,0.02
31,3.8885,31.1432,2010,0.02
31,3.894,31.608,2040,0.02
31,3.8946,32.0729,2070,0.02
31,3.9122,32.5377,2100,0.02
31,3.9096,33.0025,2130,0.02
31,3.9233,33.4673,2160,0.02
31,3.9291,33.9322,2190,0.02
31,3.93,34.397,2220,0.02
31,3.9401,34.8618,2250,0.02
31,3.9467,35.3266,2280,0.02
31,3.9437,35.7915,2310,0.02
31,3.9529,36.2563,2340,0.02
31,3.9503,36.7211,2370,0.02
31,3.9534,37.1859,2400,0.02
31,3.9703,37.6508,2430,0.02
31,3.9689,38.1156,2460,0.02
31,3.9741,38.5804,2490,0.02
31,3.9775,39.0452,2520,0.02
31,3.9755,39.5101,2550,0.02
31,3.9824,39.9749,2580,0.02
31,3.9852,40.4397,2610,0.02
31,3.9987,40.9045,2640,0.02
31,4.0022,41.3693,2670,0.02
31,3.9988,41.8342,2700,0.02
31,4.0001,42.299,2730,0.02
31,4.0184,42.7638,2760,0.02
31,4.0118,43.2286,2790,0.02
31,4.0155,43.6935,2820,0.02
31,4.0176,44.1583,2850,0.02
31,4.0179,44.6231,2880,0.02
31,4.0232,45.0879,2910,0.02
31,4.033,45.5528,2940,0.02
31,4.0306,46.0176,2970,0.02
31,4.0369,46.4824,3000,0.02
31,4.0492,46.9472,3030,0.02
31,4.0384,47.4121,3060,0.02
31,4.0551,47.8769,3090,0.02
31,4.0575,48.3417,3120,0.02
31,4.0568,48.8065,3150,0.02
31,4.0652,49.2714,3180,0.02
31,4.0673,49.7362,3210,0.02
31,4.0689,50.201,3240,0.02
31,4.0606,50.6658,3270,0.02
31,4.0718,51.1307,3300,0.02
31,4.0739,51.5955,3330,0.02
31,4.0746,52.0603,3360,0.02
31,4.0687,52.5251,3390,0.02
31,4.0823,52.9899,3420,0.02
31,4.0808,53.4548,3450,0.02
31,4.0878,53.9196,3480,0.02
31,4.0894,54.3844,3510,0.02
31,4.0939,54.8492,3540,0.02
31,4.0936,55.3141,3570,0.02
31,4.089,55.7789,3600,0.02
31,4.0987,56.2437,3630,0.02
